Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Switzerland,CHE,Forest area (sq. km),AG.LND.FRST.K2,11535,11577.68,11620.36,11663.04,11705.72,11748.4,11791.08,11833.76,11876.44,11919.12,11961.8,12000.34,12038.88,12077.42,12115.96,12154.5,12193.04,12231.58,12270.12,12308.66,12347.2,12381.58,12415.96,12450.34,12484.72,12519.1,12553.5,12587.9,12622.3,12656.7,12691.1,12725.5,..,..
Switzerland,CHE,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,..,..,..,..,..,1.9728535354,2.3424511123,2.7144559174,3.1428884168,3.589527027,4.0555574356,4.5422705732,5.0510745556,5.5835082893,6.1412570179,6.7261701401,7.3402816956,7.9858339984,9.3092220026,9.3966427985,9.2234128356,9.2287295365,9.2340523705,9.05645435,9.05645435,9.05645435,..,..,..
Switzerland,CHE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.80193482688391,0.773503972997679,0.831732747976403,0.791981597108117,0.852950168144298,0.931756843593369,1.10753586602905,1.1017550651697,1.13475860297894,1.12271198287537,1.29604984574436,1.26516366911537,1.4297716336974,1.48470948012232,1.5705002740155,1.82387651629203,1.90227887215141,1.84981712548353,1.92284742526404,1.96481334273244,2.13468176588143,2.58872916931688,2.82653360727913,3.22613504074505,3.75738210036804,4.31638349698171,..,..,..,..,..,..,..,..
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2424390243902,77.5146341463415,77.8060975609756,78.0853658536586,78.35,78.4170731707317,78.8960975609756,79.079512195122,79.3243902439025,79.580487804878,79.6804878048781,80.1804878048781,80.3853658536585,80.5365853658537,81.0878048780488,81.2365853658537,81.490243902439,81.7414634146342,81.9926829268293,82.0439024390244,82.2463414634147,82.6951219512195,82.6975609756098,82.7975609756098,83.1975609756098,82.8975609756098,83.6024390243903,83.5512195121951,83.7536585365854,83.9048780487805,83,83.7512195121951,83.4536585365854,..
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Switzerland,CHE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,99.8809710847145,99.8809686941122,99.8809824980631,99.8810046485801,99.8810190736568,99.8810399898821,99.8810610841324,99.8810752621757,99.8810926001485,99.8811096720377,99.8811285661122,99.8840035898045,99.8868721958477,99.8897331821113,99.8925889720649,99.895441126539,99.8982954640727,99.8998737205154,99.8998745805806,99.899872396117,99.8998713422797,99.8998738850558,99.8998758338064,..
Switzerland,CHE,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.63893074370356,1.44215352960454,1.35308566821845,1.51381442163422,1.14424044782711,1.16505455794207,1.17402585204926,1.2276002637224,1.06918453998546,1.24611507872752,0.960727278904281,1.19040978195707,1.18189014468534,..,..,..,..,..,..,0.659391381754641,0.664754602323023,0.581470163881045,0.56279983161029,0.704715797391488,0.500745561287532,0.688261827356886,0.537448324343614,0.532438080113473,0.587238094745934,0.536406335262006,0.544068822159298,0.483235941156359,..,..
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,265763573999.424,268901693863.319,279921425828.474,272237527070.926,301375055202.164,352835806342.495,340103959546.926,294788198856.198,303459014346.806,297873643323.126,279216033870.204,286582672434.226,309301422430.386,362075086507.76,403912891033.374,418284865884.998,441634672196.523,490740715594.802,567267767519.158,554212916092.271,598851028906.58,715888126682.396,686420221557.99,706234937370.968,726537808338,694118186379.628,687895460902.713,695200833086.499,725568717468.001,721369112726.724,741999406005.627,813408787222.499,818426550206.45,884940402230.409
Switzerland,CHE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.07,1.818,2.344,3.551,3.58,3.094,3.684,4.127,3.568,3.053,2.658,2.49,2.924,4.117,4.316,4.437,3.995,3.641,3.35,4.109,4.808,4.409,4.491,4.747,4.826,4.801,4.918,4.797,4.713,4.394,4.817,5.013,4.122,4.043
Switzerland,CHE,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,5529967186.36586,5455401298.24091,5754440692.59042,8148256764.83525,10748761143.3125,11289089285.6262,16659250329.6899,18817587528.5302,20463807187.7726,35370718284.3231,47305928823.2339,18748515776.8101,10057242155.1355,17924233030.0143,31313906774.4928,54033813133.4678,85323489778.3842,67278840396.3029,30284125941.5384,44704115918.2064,74105205102.3192,43331824305.8357,54298783048.5463,12546544688.6579,11454449295.7352,126134890913.663,183147006410.133,54330179539.5049,-33182546314.0868,58702069751.2908,-110177212920.818,-97972244011.9551,-25121637950.0349,53100010816.3662
Switzerland,CHE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,923652832,987244201.7,1044645752,1052437988,1212114624,1473188518.65763,1390360919.41004,1208285603.54852,1226985564.1241,1221534901.44819,994933149.51959,1176038086.22683,1225420692.98309,1533293465.90357,1695345813.35115,1721477365.19693,1795179912.44818,1795617229.75524,2214728945.76683,2341619108.8295,2494622576.5954,2615246749.25133,2420420106.33255,2437063151.98786,2406168040.98435,2516975788.92797,2524093962.73986,2591809297.96896,2550734394.8547,2549309963.18163,2824692041.18766,3142088776.69368,3073729584.88224,3266318606.91042
Switzerland,CHE,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.0579166666667,86.9233333333333,88.2558333333333,87.015,87.9233333333333,89.5533333333333,88.7966666666667,..
Switzerland,CHE,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,1.48847385707616,1.24306995845823,1.20473400311006,1.22655283789073,1.14241052494248,1.10532936801392,0.864270887300332,1.07972225075894,0.814688999255841,1.02946367647208,1.05480338472075,0.993685993747001,1.32566736960555,1.05261611955284,1.01942033561666,0.989334447016128,0.988393020110041,0.678588830271658,0.646652711362277,0.687284873470855,0.654892538431487,0.573336321329582,0.419680911665438,0.781755488137288,0.579700973330011,0.716974625192553,0.591640568415126,0.469293041709944,0.652297560907994,0.601521432787036,0.620317678467981,0.571113055941438,..,..
Switzerland,CHE,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,1.79654317974584,1.65058223510989,1.50844042754115,1.81456651284181,1.1461561932824,1.22759589373879,1.49850171549955,1.38252243167927,1.33577681544128,1.47292898807522,0.86228765304256,1.3962560316827,1.0315532246276,0.936478428367209,1.09568357377277,1.03078402119842,0.609434743054503,0.673764796816226,0.76936184569337,0.630599361045197,0.674918234304874,0.589838115082545,0.709751722510397,0.625779799853092,0.419988954290502,0.658941030512996,0.48223453983191,0.596664763306072,0.521090609485341,0.4702324629448,0.466635067695333,0.394066791307675,..,..
Switzerland,CHE,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.595714223,1.17995597,1.751713322,2.167270203,2.720004329,3.552007211,4.549656748,15.1,24.8,34,47.1,55.1,61.4,65.1,67.8,70.1,75.7,77.2,79.2,81.3,83.9,85.193,85.2,86.34,83.6173,87.4791,89.1347,89.6861,91.8,93.1461,94.3499,95.5694,96.8046,97.3444
Switzerland,CHE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.6341836598569,24.7025096547349,26.3801999474245,25.8077943754388,25.2726061664072,26.0575843882691,26.7499612839226,26.6576145567795,27.0506497570839,27.3348969518885,14.0234293272484,13.3174671835352,12.9085440929224,12.8440544330799,14.2340195109615,28.8408410435147,..
Switzerland,CHE,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,62.2710885381958,62.9069286965489,63.1303872374989,61.6897904521516,62.715458932453,64.2632480295324,65.2080725846196,64.9880403791292,66.9259041940236,68.0973001469883,67.0323389515211,67.7987374673504,66.5650471972715,66.7610068585427,67.2187017035991,67.0207242720053,67.7654870964472,68.5337991981048,68.9962910495972,69.3474970814039,69.5010383530484,70.4475264815289,70.8670977104328,71.3359640178379,71.1439767627219,71.1116633677344,71.3556606391291,69.9541175570765,70.2013474418383,71.0330393549189,71.5673552957745,70.8337985767728,..,..
Switzerland,CHE,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.768143713474274,..,..,..,..,..,..,0.767,0.766107618808746,..,0.756115138530731,..,..,..
Switzerland,CHE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,21,21,22.5,23,23,23,25,25,25,25,28.5,28.5,29,29,28.5,29,31,31,32,32,32.5,32.5,41.5,41.5,42.5,41.5,38.5
Switzerland,CHE,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,..,..,..,..,..,..,..,..,..,..,9.84167,..,..,..,10.32917,..,..,10.90833,..,..,9.775,..,..,10.3875,..,..,10.80417,..,..,..,11.47083,..,..,..
Switzerland,CHE,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,0.5,..,..,..,..,..,..,..,0,..,0,..,0,..,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,1.02687307219521,1.24982602441627,1.10252107229095,0.910715565788466,0.797158411024818,0.668242326234317,0.441636406706345,0.240891210155647,0.297135765740057,0.476919931285641,0.561954617400164,0.632771238018431,0.756469145838096,0.74191960337232,0.687425960233006,0.640601540243491,0.627558473346134,0.893690977823134,1.27061807385776,1.24948463127384,1.0415580576588,1.11187894263206,1.06181932886789,1.14987975781229,1.22010397343287,1.13833715247736,1.09203117387253,0.933155888738653,0.736633975172522,0.713313668444329,0.730676195047382,0.765501039496593,0.814795736256849,0.84073604280258
Switzerland,CHE,Net migration,SM.POP.NETM,58538,69110,41548,40015,29901,24956,-361,-2284,10962,25428,24066,35173,48658,41871,38681,32421,36928,71939,94153,69106,75604,66975,67464,83892,77880,71488,70637,45208,40899,43546,53786,23872,39998,39998
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.0265802780856,11.6548268065837,11.0737594003259,10.9302212076704,10.7553397325791,10.7086223200894,11.0399715040613,10.6375197902363,10.545804765172,10.1533792049799,10.0993658941276,10.2936122892644,10.1030113350959,10.138763607454,9.9504461302536,9.7294631214949,9.88647957169216,9.52762326749987,9.61745788706108,8.97173140678443,9.45338862684134,9.29900290355714,9.45128904680279,9.62422936749002,9.08852776834501,9.08734480366678,9.07297238768971,8.8583445114547,8.53704268780674,7.9271876239049,7.2552210281684,..,..,..
Germany,DEU,Forest area (sq. km),AG.LND.FRST.K2,113000,113054,113108,113162,113216,113270,113324,113378,113432,113486,113540,113595,113650,113705,113760,113815,113870,113925,113980,114035,114090,114110,114130,114150,114170,114190,114190,114190,114190,114190,114190,114190,..,..
Germany,DEU,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,2.4841504096,2.2938632618,2.0559335451,1.8114865742,1.5645835254,1.2819665813,0.9722245676,0.6745732801,0.6810577197,0.6877475233,0.7038850513,0.6938476401,0.6838102288,0.6737728176,0.6804129982,0.6873724797,0.6946748601,0.7467195908,0.7981148652,0.8498348678,0.9751192082,1.1220425525,1.2967410183,1.3308587688,1.365924334,1.4019777665,1.4019777665,1.4019777665,1.4019777665,1.4019777665,..,..,..
Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.304391490915731,0.389678738993629,0.438096808526586,0.505658513991736,0.666977656343713,0.779258803259674,0.83422463777327,1.0410374974225,1.39144602851324,1.64149526282927,2.40130837496265,2.60566502717027,3.66919034837805,4.61710760218223,5.9790052445979,6.9611886976291,8.15985282868576,10.5972733140486,11.4767174248873,12.8527745666699,13.3830633770785,17.4731731738326,19.5125040483039,20.4390586859838,22.9807472770598,26.2710872790643,..,..,..,..,..,..,..,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.0856341463415,75.319512195122,75.819512195122,75.8707317073171,76.2707317073171,76.4219512195122,76.6731707317073,77.0731707317073,77.4756097560976,77.7268292682927,77.9268292682927,78.3292682926829,78.2292682926829,78.3804878048781,78.6804878048781,78.9317073170732,79.1317073170732,79.5341463414634,79.7365853658537,79.8365853658537,79.9878048780488,80.4365853658537,80.5390243902439,80.490243902439,81.090243902439,80.6414634146341,80.990243902439,80.9926829268293,80.8926829268293,81.2926829268293,81.0414634146342,80.790243902439,80.7056097560976,..
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Germany,DEU,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,99.218111254305,99.2187292957731,99.2193428611343,99.2199574833481,99.2205648970116,99.2211750434826,99.2217747465554,99.2223735826062,99.2229659771362,99.2235618579048,99.2241473321448,99.2247315605617,99.2247623529587,99.2247917702079,99.2248247708943,99.2248518459625,99.2249269225143,99.2250364212723,99.2251929444336,99.2253840840528,99.2256171729146,99.2258922058797,99.2262037402876,..
Germany,DEU,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1.17298437816633,1.41224552834602,1.44379972178802,1.67300688285953,2.40967948839525,2.50483022671826,2.36528848739801,2.2103223107957,1.96505627034307,1.62585746048789,1.67255910629526,1.44882077122202,1.43903572131755,1.34854705026876,1.36833459393619,1.28552164744574,1.21708126997971,1.09381387220944,1.02317872893425,0.98817859057552,0.975098828664069,0.906373597027625,0.808137138983971,0.834959673376019,0.87467661550236,0.830965265091444,1.16966277365121,0.9839711463351,0.950580714040646,0.749265097821008,0.938448940112227,0.833247865481232,..,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1771671206875.68,1868945197407.19,2131571696931.75,2071323790370.28,2205074123177.05,2585792275146.72,2497244606186.64,2211989623279.95,2238990774702.68,2194945278872.59,1947981991011.77,1945790973803.15,2078484517474.51,2501640388482.35,2814353869359.08,2846864211175.1,2994703642023.53,3425578382921.58,3745264093617.19,3411261212652.34,3399667820000.01,3749314991050.59,3527143188785.16,3733804649549.03,3889093051023.52,3357585719351.56,3469853463945.53,3690849152517.65,3974443355019.6,3889177589254.9,3887727161914.41,4278503934689.85,4082469490797.68,4456081016705.96
Germany,DEU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.89,5.316,6.323,7.675,8.727,8.158,8.822,9.861,9.787,8.854,7.917,7.773,8.482,9.779,10.727,11.193,10.277,8.732,7.508,7.88,7.043,5.967,5.372,5.316,4.98,4.612,4.104,3.781,3.384,3.163,3.881,3.594,3.12,3.068
Germany,DEU,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,24036895480.1142,23296848680.3319,19093351281.5933,17640786904.3468,19856348811.5732,39819105517.1542,60567666184.7745,49529035003.9121,97004412840.2717,139402049693.115,98172100562.192,70242086898.7686,17202720468.1016,39300839722.017,9069678214.21335,88925340318.6324,147975336477.759,140653515628.818,98024668316.8817,99737835554.7803,146643024387.445,107908552710.998,99082261106.3646,93293315913.4571,107451454718.228,130865065867.503,111919544877.999,145609365449.017,195927857260.679,172786095558.169,144979387140.366,198883627975.54,179771388186.54,80414008103.947
Germany,DEU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4876062012,4823001953,4920209473,4393696289,4408901367,4506990222.57265,4329001332.59239,3831354070.37815,3908027809.16446,3756184437.89766,3603502764.34047,3883047671.2182,4653643267.7332,5748398267.4502,6515541640.72873,6863864314.54527,7484148242.43216,9767490708.60801,10973688792.7007,12344791663.191,12788812789.7547,15337123634.9972,14637030444.178,16395715917.4197,17048571932.0872,15565846786.3135,15192007972.7785,17692276865.6043,18903420948.9103,18339309879.4911,18174837589.3612,19525985756.3492,19006217351.6234,20430799208.4835
Germany,DEU,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.9066666666667,85.5679166666667,87.4416666666667,87.4979166666667,87.47625,90.9758333333333,90.9875,..
Germany,DEU,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,0.927559429667503,1.10089411474588,1.13343859199724,1.33923806682981,1.63106139593334,1.65925953735439,1.59973981391678,1.55509703417316,1.44182331257378,1.23154267187956,1.30097575091007,1.17503813470434,1.13311863364826,1.16576587514595,1.09771203377483,1.07493251379327,1.0617280904992,0.937618306694515,0.882966198634434,0.929398138018248,0.946784313330583,0.814403619518098,0.713092110975249,0.78989438028439,0.815531050304277,0.785343143317919,1.12357721495131,0.90749394770196,0.873770703425415,0.655199698636626,0.84570067923978,0.797546991581158,..,..
Germany,DEU,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,1.43766764114695,1.74672736526932,1.77602043538676,2.02910651975525,3.23794849095015,3.40213449511695,3.17616592929087,2.90343996357686,2.51810480771053,2.04244786620302,2.06505071111496,1.73798602028621,1.76209351856942,1.54150576936964,1.65387373834754,1.50751990640831,1.38061573034117,1.2579226551605,1.17014996858879,1.04962801070032,1.00461711982099,1.00198855901909,0.906679421123405,0.881560756003096,0.935697049688876,0.877944105181562,1.21705624004567,1.06255539689616,1.02946999693445,0.845855003949619,1.03367417381251,0.869903480321022,..,..
Germany,DEU,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.125892223,0.250274153,0.43528529,0.463635096,0.922541043,1.837737754,3.054805234,6.711087477,9.877852428,20.84598264,30.2163,31.6509,48.82,55.9,64.73,68.71,72.16,75.16,78,79,82,81.27,82.35,84.17,86.1937,87.5898,84.1652,84.3942,87.0371,88.1345,89.8129,91.4306,91.6298,92.4764
Germany,DEU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.4555364522074,15.0704599306815,16.7898186515556,16.8848621678456,16.3375426871204,17.2462382214597,17.2943283240144,17.2060161377871,17.8212320062987,18.0793257800525,15.8473261491552,15.7444628643071,16.3846506680047,15.4996316282073,15.3813912684355,15.9912088557867,..
Germany,DEU,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,68.8934857823846,68.8934857823846,69.474320161894,68.7555267573486,69.0814914221874,69.4711007725418,70.3185402780098,70.875989557536,71.731608606825,72.5653380909717,72.9726161870973,73.3614264729829,72.9643625682948,73.1812345561369,73.1562415272669,72.5248003501726,71.9409806295158,71.7472616133728,71.1691657657803,71.1474888104424,72.1076796612507,71.9461978006091,72.439758562391,72.5433165552445,72.8119158752621,74.0481370250897,74.3429791732149,74.1863447888147,73.9110340616144,73.8953621179468,73.3602549259158,72.230132063551,..,..
Germany,DEU,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.760740280151367,..,..,..,..,..,..,0.795,0.763772785663605,..,0.751162469387054,..,..,..
Germany,DEU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,..,..,..,..,..,26.1904761904762,26.1904761904762,30.9417040358744,30.9417040358744,31.0810810810811,32.1724709784411,32.1724709784411,32.75,31.7589576547231,31.5960912052117,31.6476345840131,32.1895424836601,32.7974276527331,32.7974276527331,32.9032258064516,32.9032258064516,36.4500792393027,36.4500792393027,36.4500792393027,36.4500792393027,30.7475317348378,30.7475317348378,30.8885754583921,31.1706629055007,34.9184782608696,34.9184782608696,35.1902173913043
Germany,DEU,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,..,..,..,..,..,..,..,..,..,..,..,..,10.47917,..,..,..,..,..,..,..,..,..,..,10.375,..,..,..,..,..,..,..,..,..,..
Germany,DEU,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0.2,..,..,..
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.861969448764933,0.728605546561364,0.760346946721127,0.657391218087626,0.346856648630233,0.293904443716697,0.289474899455448,0.146313281561803,0.0151436508552808,0.0646345779052372,0.135431600393084,0.168225361337335,0.168128319406931,0.0553633035873241,-0.021709727650009,-0.0567782618352031,-0.112797497644931,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.0816931586494595,0.0423270572552137,0.720875455989295,0.813269249881238
Germany,DEU,Net migration,SM.POP.NETM,479954,482849,470043,441211,394809,330244,246097,178604,125369,86982,60905,48500,45985,54381,73107,102694,145046,180746,211709,240968,267047,293051,317082,342555,369027,397921,432017,430803,392587,360560,334055,312735,154592,155751
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.1341402975352,10.4358930358589,10.2744991065034,10.4730769069783,10.375465177492,10.6155855040098,11.179512723932,10.6536819414951,10.6151512977258,10.2102960722202,10.1784287890757,10.4146968312707,10.3678330618705,10.499823054141,10.5711114246177,10.2896665585776,10.0147857889781,10.0447841297995,10.0465760036747,9.70868318396398,10.2983113129908,9.51101037472188,9.39861278109733,9.34814101422768,8.88190506639546,9.29024293675951,9.30689240374546,9.08926563407696,8.78514410481566,8.41396927991521,7.4715534787719,..,..,..
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,3453.3,3467.47,3481.64,3495.81,3509.98,3524.15,3538.32,3552.49,3566.66,3580.83,3595,3608.98,3622.96,3636.94,3650.92,3664.9,3678.88,3692.86,3706.84,3720.82,3734.8,3717.5,3700.2,3682.9,3665.6,3648.3,3657.6,3667,3676.3,3685.7,3695,3704.367,..,..
Netherlands,NLD,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,2.3048979081,2.6371856163,2.9950621948,3.3816018409,3.8003917327,3.5346549869,2.7840143691,2.1308915085,1.557442299,1.0499259182,0.5990307817,0.5497865135,1.6072223405,0.8029441285,0.647574194,1.0780382889,0.6566869731,0.6695490582,0.8592781693,1.1171138174,1.0992045957,0.5613995822,1.0844094584,0.9272651844,1.2590954487,0.9534611262,1.5120891337,3.7341474871,3.0154461289,3.6985311823,..,..,..
Netherlands,NLD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1.00183414851045,1.11717573671757,1.13258345522089,1.31546546741145,1.44991047616663,1.62258060541846,2.03223956077403,2.22484194953943,2.43209131317566,2.78713099630996,3.15738974238824,3.40048898711337,4.02579677227785,4.01784792084117,5.14948524907622,7.36281662513386,8.03881294709257,7.10882898302667,8.76692204700982,9.44489889261243,9.29990777228138,10.7622649456403,12.0137853588646,11.8630573248408,11.2127482643254,12.3575906241483,..,..,..,..,..,..,..,..
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.8780487804878,77,77.2170731707317,76.9165853658537,77.3751219512195,77.4046341463415,77.4356097560976,77.7943902439024,77.8829268292683,77.8365853658537,77.9878048780488,78.190243902439,78.2926829268293,78.4926829268293,79.0951219512195,79.3463414634146,79.6975609756098,80.0975609756098,80.2512195121951,80.5487804878049,80.7024390243902,81.2048780487805,81.1048780487805,81.3048780487805,81.7073170731707,81.509756097561,81.5609756097561,81.7609756097561,81.8121951219512,82.1121951219512,81.3585365853659,81.309756097561,81.7146341463415,..
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Netherlands,NLD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,98.0564777557976,98.0316587409707,98.000824418187,97.9713200170169,97.9431358893338,97.9163289613094,97.8921628313765,97.8704767276913,97.8497499916639,97.828475809527,97.8081693959468,97.790286649988,97.7732711548526,97.7588906600023,97.7468159845855,97.7352217528266,97.7241301204501,97.71352662616,97.7036435535394,97.6944078516514,97.685793329827,97.6777524965994,97.6702343416938,..
Netherlands,NLD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,0.903339465335452,1.1763467375718,1.27386979532609,1.25892674134812,1.11404436313585,1.24946036098334,1.35790729367403,1.33078224083896,1.11940812313133,1.28379556244997,1.13213706280247,1.26395069941525,1.2144205527787,1.25251285391316,1.17930094682739,1.06999021204931,0.784040992603247,0.872417617162102,0.911257492814735,0.931289716822917,0.866576314050145,0.856211955449196,0.863851159279319,0.741076607638235,0.725489043021559,0.610288973295896,0.548920976109966,0.767120829318056,0.578501412338886,0.627762243861846,0.613723634798302,0.651365463420387,..,..
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,318330511920.61,327500327675.625,362962872180.451,353550169672.52,379130260322.073,452301674444.139,450490196078.431,416812740004.518,438008220395.468,447049523049.808,417479337444.707,431586852369.686,473861980070.981,580070360701.96,658380081545.175,685348181515.953,733955269898.823,848558887541.179,951869997864.062,871518638049.218,847380859016.668,905270626332.687,838923319919.531,877172824534.512,892167986713.722,765572770634.375,784060430240.08,833869641687.06,914043438179.607,910194347568.626,909793466661.481,1029678338329.44,1009398719033.08,1118124749886.29
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.671,7.285,5.555,6.287,7.159,7.158,6.421,5.511,4.394,3.623,2.725,2.119,2.554,3.593,4.646,5.873,5.007,4.153,3.658,4.352,4.991,4.977,5.821,7.241,7.419,6.872,6.007,4.837,3.832,3.379,3.82,4.209,3.526,3.537
